s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
 1.4902234E+002, 0.0000000E+000, 0.0000000E+000,-7.8163257E-009,-1.4851009E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0859414E-008,-9.3014266E-009, 0.0000000E+000, 0.0000000E+000
 1.4965479E+002, 0.0000000E+000, 0.0000000E+000,-7.9431647E-009,-1.4918433E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0761674E-008,-9.4350080E-009, 0.0000000E+000, 0.0000000E+000
 1.5028725E+002, 0.0000000E+000, 0.0000000E+000,-8.0754871E-009,-1.4986944E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0655650E-008,-9.5741815E-009, 0.0000000E+000, 0.0000000E+000
 1.5099876E+002, 0.0000000E+000, 0.0000000E+000,-8.2264251E-009,-1.5061386E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0565057E-008,-9.7325637E-009, 0.0000000E+000, 0.0000000E+000
 1.5163121E+002, 0.0000000E+000, 0.0000000E+000,-8.3880032E-009,-1.5135727E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0371080E-008,-9.9015759E-009, 0.0000000E+000, 0.0000000E+000
 1.5226367E+002, 0.0000000E+000, 0.0000000E+000,-8.5487663E-009,-1.5206897E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0298464E-008,-1.0069456E-008, 0.0000000E+000, 0.0000000E+000
 1.5289612E+002, 0.0000000E+000, 0.0000000E+000,-8.7198077E-009,-1.5278178E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0151302E-008,-1.0247626E-008, 0.0000000E+000, 0.0000000E+000
 1.5352858E+002, 0.0000000E+000, 0.0000000E+000,-8.9104087E-009,-1.5348953E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0001838E-008,-1.0445304E-008, 0.0000000E+000, 0.0000000E+000
 1.5416104E+002, 0.0000000E+000, 0.0000000E+000,-9.1199081E-009,-1.5418670E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.8186892E-009,-1.0661775E-008, 0.0000000E+000, 0.0000000E+000
 1.5487254E+002, 0.0000000E+000, 0.0000000E+000,-9.3574290E-009,-1.5492104E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.6043820E-009,-1.0906639E-008, 0.0000000E+000, 0.0000000E+000
 1.5550500E+002, 0.0000000E+000, 0.0000000E+000,-9.6016620E-009,-1.5567051E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.4143821E-009,-1.1158367E-008, 0.0000000E+000, 0.0000000E+000
 1.5613747E+002, 0.0000000E+000, 0.0000000E+000,-9.8258179E-009,-1.5637722E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.2027030E-009,-1.1389590E-008, 0.0000000E+000, 0.0000000E+000
 1.5676991E+002, 0.0000000E+000, 0.0000000E+000,-1.0020203E-008,-1.5708924E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.0202908E-009,-1.1591096E-008, 0.0000000E+000, 0.0000000E+000
 1.5740237E+002, 0.0000000E+000, 0.0000000E+000,-1.0173311E-008,-1.5781528E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.9378280E-009,-1.1751464E-008, 0.0000000E+000, 0.0000000E+000
 1.5803482E+002, 0.0000000E+000, 0.0000000E+000,-1.0288034E-008,-1.5855100E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.8253620E-009,-1.1873544E-008, 0.0000000E+000, 0.0000000E+000
 1.5874634E+002, 0.0000000E+000, 0.0000000E+000,-1.0377009E-008,-1.5934334E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.7733728E-009,-1.1970442E-008, 0.0000000E+000, 0.0000000E+000
 1.5937880E+002, 0.0000000E+000, 0.0000000E+000,-1.0442241E-008,-1.6013980E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.7508141E-009,-1.2043639E-008, 0.0000000E+000, 0.0000000E+000
 1.6001125E+002, 0.0000000E+000, 0.0000000E+000,-1.0489696E-008,-1.6090692E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.7093987E-009,-1.2098765E-008, 0.0000000E+000, 0.0000000E+000
 1.6064371E+002, 0.0000000E+000, 0.0000000E+000,-1.0532598E-008,-1.6166991E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.7245843E-009,-1.2149297E-008, 0.0000000E+000, 0.0000000E+000
 1.6127615E+002, 0.0000000E+000, 0.0000000E+000,-1.0578890E-008,-1.6243323E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.7239401E-009,-1.2203223E-008, 0.0000000E+000, 0.0000000E+000
 1.6190862E+002, 0.0000000E+000, 0.0000000E+000,-1.0623947E-008,-1.6320971E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.6873104E-009,-1.2256044E-008, 0.0000000E+000, 0.0000000E+000
 1.6254108E+002, 0.0000000E+000, 0.0000000E+000,-1.0658109E-008,-1.6398399E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.6795795E-009,-1.2297949E-008, 0.0000000E+000, 0.0000000E+000
 1.6325258E+002, 0.0000000E+000, 0.0000000E+000,-1.0681720E-008,-1.6480227E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.6656312E-009,-1.2329742E-008, 0.0000000E+000, 0.0000000E+000
 1.6388504E+002, 0.0000000E+000, 0.0000000E+000,-1.0699523E-008,-1.6563074E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.7105031E-009,-1.2355830E-008, 0.0000000E+000, 0.0000000E+000
 1.6451750E+002, 0.0000000E+000, 0.0000000E+000,-1.0717966E-008,-1.6640486E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.7461204E-009,-1.2382014E-008, 0.0000000E+000, 0.0000000E+000
 1.6514995E+002, 0.0000000E+000, 0.0000000E+000,-1.0750151E-008,-1.6717986E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.7117916E-009,-1.2421950E-008, 0.0000000E+000, 0.0000000E+000
 1.6578241E+002, 0.0000000E+000, 0.0000000E+000,-1.0800977E-008,-1.6795729E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.7130800E-009,-1.2480550E-008, 0.0000000E+000, 0.0000000E+000
 1.6641486E+002, 0.0000000E+000, 0.0000000E+000,-1.0866173E-008,-1.6873086E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.6821565E-009,-1.2553482E-008, 0.0000000E+000, 0.0000000E+000
 1.6712637E+002, 0.0000000E+000, 0.0000000E+000,-1.0940908E-008,-1.6955625E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.6383072E-009,-1.2636471E-008, 0.0000000E+000, 0.0000000E+000
 1.6775883E+002, 0.0000000E+000, 0.0000000E+000,-1.1016235E-008,-1.7036616E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.5907663E-009,-1.2719896E-008, 0.0000000E+000, 0.0000000E+000
 1.6839128E+002, 0.0000000E+000, 0.0000000E+000,-1.1079750E-008,-1.7112345E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.5320484E-009,-1.2790985E-008, 0.0000000E+000, 0.0000000E+000
 1.6902374E+002, 0.0000000E+000, 0.0000000E+000,-1.1131323E-008,-1.7187910E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.5459456E-009,-1.2850114E-008, 0.0000000E+000, 0.0000000E+000
 1.6965619E+002, 0.0000000E+000, 0.0000000E+000,-1.1173019E-008,-1.7262763E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.4966152E-009,-1.2899295E-008, 0.0000000E+000, 0.0000000E+000
 1.7028865E+002, 0.0000000E+000, 0.0000000E+000,-1.1208651E-008,-1.7335656E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.5430005E-009,-1.2942216E-008, 0.0000000E+000, 0.0000000E+000
 1.7100017E+002, 0.0000000E+000, 0.0000000E+000,-1.1248014E-008,-1.7411194E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.4997239E-009,-1.2989133E-008, 0.0000000E+000, 0.0000000E+000
 1.7163261E+002, 0.0000000E+000, 0.0000000E+000,-1.1296010E-008,-1.7486341E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.5035177E-009,-1.3044644E-008, 0.0000000E+000, 0.0000000E+000
 1.7226508E+002, 0.0000000E+000, 0.0000000E+000,-1.1350088E-008,-1.7555286E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.4975355E-009,-1.3105617E-008, 0.0000000E+000, 0.0000000E+000
 1.7289754E+002, 0.0000000E+000, 0.0000000E+000,-1.1407532E-008,-1.7622966E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.4609058E-009,-1.3169828E-008, 0.0000000E+000, 0.0000000E+000
 1.7352998E+002, 0.0000000E+000, 0.0000000E+000,-1.1457952E-008,-1.7689970E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.4598014E-009,-1.3226949E-008, 0.0000000E+000, 0.0000000E+000
 1.7416245E+002, 0.0000000E+000, 0.0000000E+000,-1.1492305E-008,-1.7756681E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.3891190E-009,-1.3267973E-008, 0.0000000E+000, 0.0000000E+000
 1.7487395E+002, 0.0000000E+000, 0.0000000E+000,-1.1507480E-008,-1.7828061E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.4596378E-009,-1.3290286E-008, 0.0000000E+000, 0.0000000E+000
 1.7550641E+002, 0.0000000E+000, 0.0000000E+000,-1.1508987E-008,-1.7898640E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.5177831E-009,-1.3298851E-008, 0.0000000E+000, 0.0000000E+000
 1.7613887E+002, 0.0000000E+000, 0.0000000E+000,-1.1510627E-008,-1.7966994E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.4702013E-009,-1.3307326E-008, 0.0000000E+000, 0.0000000E+000
 1.7677132E+002, 0.0000000E+000, 0.0000000E+000,-1.1520233E-008,-1.8037047E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.5474181E-009,-1.3323938E-008, 0.0000000E+000, 0.0000000E+000
 1.7740378E+002, 0.0000000E+000, 0.0000000E+000,-1.1537233E-008,-1.8108652E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.5595667E-009,-1.3348098E-008, 0.0000000E+000, 0.0000000E+000
 1.7803624E+002, 0.0000000E+000, 0.0000000E+000,-1.1559362E-008,-1.8180105E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.5576340E-009,-1.3377373E-008, 0.0000000E+000, 0.0000000E+000
 1.7866869E+002, 0.0000000E+000, 0.0000000E+000,-1.1581506E-008,-1.8250195E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.5822992E-009,-1.3406526E-008, 0.0000000E+000, 0.0000000E+000
 1.7938020E+002, 0.0000000E+000, 0.0000000E+000,-1.1600152E-008,-1.8322954E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.5991210E-009,-1.3432447E-008, 0.0000000E+000, 0.0000000E+000
 1.8001265E+002, 0.0000000E+000, 0.0000000E+000,-1.1618608E-008,-1.8394027E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.5886495E-009,-1.3458011E-008, 0.0000000E+000, 0.0000000E+000
 1.8064511E+002, 0.0000000E+000, 0.0000000E+000,-1.1634298E-008,-1.8458234E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.6024547E-009,-1.3480122E-008, 0.0000000E+000, 0.0000000E+000
 1.8127757E+002, 0.0000000E+000, 0.0000000E+000,-1.1646772E-008,-1.8519795E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.6808680E-009,-1.3498751E-008, 0.0000000E+000, 0.0000000E+000
 1.8191002E+002, 0.0000000E+000, 0.0000000E+000,-1.1655757E-008,-1.8579908E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.6541780E-009,-1.3513748E-008, 0.0000000E+000, 0.0000000E+000
 1.8254248E+002, 0.0000000E+000, 0.0000000E+000,-1.1660180E-008,-1.8639796E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.7144606E-009,-1.3524159E-008, 0.0000000E+000, 0.0000000E+000
 1.8325400E+002, 0.0000000E+000, 0.0000000E+000,-1.1653847E-008,-1.8704307E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.7280510E-009,-1.3524277E-008, 0.0000000E+000, 0.0000000E+000
 1.8388644E+002, 0.0000000E+000, 0.0000000E+000,-1.1629169E-008,-1.8768530E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.7570725E-009,-1.3506022E-008, 0.0000000E+000, 0.0000000E+000
 1.8451891E+002, 0.0000000E+000, 0.0000000E+000,-1.1584144E-008,-1.8829937E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.8718394E-009,-1.3467138E-008, 0.0000000E+000, 0.0000000E+000
 1.8515135E+002, 0.0000000E+000, 0.0000000E+000,-1.1523606E-008,-1.8891776E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.9542102E-009,-1.3412784E-008, 0.0000000E+000, 0.0000000E+000
 1.8578381E+002, 0.0000000E+000, 0.0000000E+000,-1.1456191E-008,-1.8954473E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.0527790E-009,-1.3351638E-008, 0.0000000E+000, 0.0000000E+000
 1.8641628E+002, 0.0000000E+000, 0.0000000E+000,-1.1388965E-008,-1.9016451E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.1773936E-009,-1.3290610E-008, 0.0000000E+000, 0.0000000E+000
 1.8712778E+002, 0.0000000E+000, 0.0000000E+000,-1.1338627E-008,-1.9082471E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.2461432E-009,-1.3246874E-008, 0.0000000E+000, 0.0000000E+000
 1.8776024E+002, 0.0000000E+000, 0.0000000E+000,-1.1336814E-008,-1.9149979E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.2782632E-009,-1.3251812E-008, 0.0000000E+000, 0.0000000E+000
 1.8839268E+002, 0.0000000E+000, 0.0000000E+000,-1.1393207E-008,-1.9213001E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.2456831E-009,-1.3314507E-008, 0.0000000E+000, 0.0000000E+000
 1.8902515E+002, 0.0000000E+000, 0.0000000E+000,-1.1502151E-008,-1.9275910E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.2491804E-009,-1.3429742E-008, 0.0000000E+000, 0.0000000E+000
 1.8965761E+002, 0.0000000E+000, 0.0000000E+000,-1.1653610E-008,-1.9338673E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.0428393E-009,-1.3587478E-008, 0.0000000E+000, 0.0000000E+000
 1.9029005E+002, 0.0000000E+000, 0.0000000E+000,-1.1835987E-008,-1.9399670E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.9311095E-009,-1.3775954E-008, 0.0000000E+000, 0.0000000E+000
 1.9092252E+002, 0.0000000E+000, 0.0000000E+000,-1.2029389E-008,-1.9458716E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.7997764E-009,-1.3975261E-008, 0.0000000E+000, 0.0000000E+000
 1.9163403E+002, 0.0000000E+000, 0.0000000E+000,-1.2224618E-008,-1.9518363E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.5834956E-009,-1.4176455E-008, 0.0000000E+000, 0.0000000E+000
 1.9226648E+002, 0.0000000E+000, 0.0000000E+000,-1.2393315E-008,-1.9573870E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.4700172E-009,-1.4350702E-008, 0.0000000E+000, 0.0000000E+000
 1.9289894E+002, 0.0000000E+000, 0.0000000E+000,-1.2525002E-008,-1.9625323E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.3472433E-009,-1.4487534E-008, 0.0000000E+000, 0.0000000E+000
 1.9353139E+002, 0.0000000E+000, 0.0000000E+000,-1.2635408E-008,-1.9676684E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.3169640E-009,-1.4603076E-008, 0.0000000E+000, 0.0000000E+000
 1.9416385E+002, 0.0000000E+000, 0.0000000E+000,-1.2732658E-008,-1.9728848E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.2126890E-009,-1.4705542E-008, 0.0000000E+000, 0.0000000E+000
 1.9479631E+002, 0.0000000E+000, 0.0000000E+000,-1.2823514E-008,-1.9781865E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.2017370E-009,-1.4801701E-008, 0.0000000E+000, 0.0000000E+000
 1.9550781E+002, 0.0000000E+000, 0.0000000E+000,-1.2922033E-008,-1.9838179E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.1175153E-009,-1.4905851E-008, 0.0000000E+000, 0.0000000E+000
 1.9614027E+002, 0.0000000E+000, 0.0000000E+000,-1.3034433E-008,-1.9895844E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.9834314E-009,-1.5024018E-008, 0.0000000E+000, 0.0000000E+000
 1.9677272E+002, 0.0000000E+000, 0.0000000E+000,-1.3157022E-008,-1.9949720E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.9519556E-009,-1.5151994E-008, 0.0000000E+000, 0.0000000E+000
 1.9740518E+002, 0.0000000E+000, 0.0000000E+000,-1.3295260E-008,-2.0003922E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.7857415E-009,-1.5295652E-008, 0.0000000E+000, 0.0000000E+000
 1.9803764E+002, 0.0000000E+000, 0.0000000E+000,-1.3441397E-008,-2.0058284E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.7606161E-009,-1.5447225E-008, 0.0000000E+000, 0.0000000E+000
 1.9867009E+002, 0.0000000E+000, 0.0000000E+000,-1.3581920E-008,-2.0112319E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.6352653E-009,-1.5593152E-008, 0.0000000E+000, 0.0000000E+000
 1.9938161E+002, 0.0000000E+000, 0.0000000E+000,-1.3714230E-008,-2.0169298E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.4878364E-009,-1.5731159E-008, 0.0000000E+000, 0.0000000E+000
 2.0001407E+002, 0.0000000E+000, 0.0000000E+000,-1.3829031E-008,-2.0225285E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.4516567E-009,-1.5851559E-008, 0.0000000E+000, 0.0000000E+000
 2.0064651E+002, 0.0000000E+000, 0.0000000E+000,-1.3921035E-008,-2.0278126E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.3677213E-009,-1.5948848E-008, 0.0000000E+000, 0.0000000E+000
 2.0127898E+002, 0.0000000E+000, 0.0000000E+000,-1.3998468E-008,-2.0330181E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.3249253E-009,-1.6031486E-008, 0.0000000E+000, 0.0000000E+000
 2.0191142E+002, 0.0000000E+000, 0.0000000E+000,-1.4071439E-008,-2.0381944E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.2971309E-009,-1.6109634E-008, 0.0000000E+000, 0.0000000E+000
 2.0254388E+002, 0.0000000E+000, 0.0000000E+000,-1.4149357E-008,-2.0432505E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.2172451E-009,-1.6192607E-008, 0.0000000E+000, 0.0000000E+000
 2.0317635E+002, 0.0000000E+000, 0.0000000E+000,-1.4230177E-008,-2.0482122E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.2036240E-009,-1.6278389E-008, 0.0000000E+000, 0.0000000E+000
 2.0388785E+002, 0.0000000E+000, 0.0000000E+000,-1.4307376E-008,-2.0533547E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.1859636E-009,-1.6360730E-008, 0.0000000E+000, 0.0000000E+000
 2.0452031E+002, 0.0000000E+000, 0.0000000E+000,-1.4372075E-008,-2.0583233E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.0837952E-009,-1.6430399E-008, 0.0000000E+000, 0.0000000E+000
 2.0515276E+002, 0.0000000E+000, 0.0000000E+000,-1.4417651E-008,-2.0627746E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.1266832E-009,-1.6480426E-008, 0.0000000E+000, 0.0000000E+000
 2.0578522E+002, 0.0000000E+000, 0.0000000E+000,-1.4453186E-008,-2.0670266E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.1312849E-009,-1.6520213E-008, 0.0000000E+000, 0.0000000E+000
 2.0641768E+002, 0.0000000E+000, 0.0000000E+000,-1.4499774E-008,-2.0710717E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.0735794E-009,-1.6570846E-008, 0.0000000E+000, 0.0000000E+000
 2.0705013E+002, 0.0000000E+000, 0.0000000E+000,-1.4571521E-008,-2.0749877E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.0953915E-009,-1.6646509E-008, 0.0000000E+000, 0.0000000E+000
 2.0776164E+002, 0.0000000E+000, 0.0000000E+000,-1.4676563E-008,-2.0789137E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.9860240E-009,-1.6755477E-008, 0.0000000E+000, 0.0000000E+000
 2.0839410E+002, 0.0000000E+000, 0.0000000E+000,-1.4801919E-008,-2.0827516E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.9217226E-009,-1.6884671E-008, 0.0000000E+000, 0.0000000E+000
 2.0902655E+002, 0.0000000E+000, 0.0000000E+000,-1.4918675E-008,-2.0865061E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.8429412E-009,-1.7005181E-008, 0.0000000E+000, 0.0000000E+000
 2.0965901E+002, 0.0000000E+000, 0.0000000E+000,-1.5024008E-008,-2.0903661E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.7267017E-009,-1.7114374E-008, 0.0000000E+000, 0.0000000E+000
 2.1029146E+002, 0.0000000E+000, 0.0000000E+000,-1.5109167E-008,-2.0942253E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.7122523E-009,-1.7203392E-008, 0.0000000E+000, 0.0000000E+000
 2.1092392E+002, 0.0000000E+000, 0.0000000E+000,-1.5163976E-008,-2.0981333E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.6758067E-009,-1.7262109E-008, 0.0000000E+000, 0.0000000E+000
 2.1163544E+002, 0.0000000E+000, 0.0000000E+000,-1.5184217E-008,-2.1023229E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.7062394E-009,-1.7286540E-008, 0.0000000E+000, 0.0000000E+000
 2.1226788E+002, 0.0000000E+000, 0.0000000E+000,-1.5168547E-008,-2.1067182E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.7194310E-009,-1.7275265E-008, 0.0000000E+000, 0.0000000E+000
 2.1290034E+002, 0.0000000E+000, 0.0000000E+000,-1.5130016E-008,-2.1108531E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.8330015E-009,-1.7240869E-008, 0.0000000E+000, 0.0000000E+000
 2.1353281E+002, 0.0000000E+000, 0.0000000E+000,-1.5072797E-008,-2.1149562E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.9041441E-009,-1.7187754E-008, 0.0000000E+000, 0.0000000E+000
 2.1416525E+002, 0.0000000E+000, 0.0000000E+000,-1.5001905E-008,-2.1190326E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.9957183E-009,-1.7120938E-008, 0.0000000E+000, 0.0000000E+000
 2.1479771E+002, 0.0000000E+000, 0.0000000E+000,-1.4927082E-008,-2.1230805E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.1492316E-009,-1.7050162E-008, 0.0000000E+000, 0.0000000E+000
 2.1543016E+002, 0.0000000E+000, 0.0000000E+000,-1.4859554E-008,-2.1270033E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.1963532E-009,-1.6986557E-008, 0.0000000E+000, 0.0000000E+000
 2.1614168E+002, 0.0000000E+000, 0.0000000E+000,-1.4813313E-008,-2.1310865E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.3226653E-009,-1.6944400E-008, 0.0000000E+000, 0.0000000E+000
 2.1677414E+002, 0.0000000E+000, 0.0000000E+000,-1.4814230E-008,-2.1350415E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.3290668E-009,-1.6949271E-008, 0.0000000E+000, 0.0000000E+000
 2.1740659E+002, 0.0000000E+000, 0.0000000E+000,-1.4868758E-008,-2.1386652E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.3373499E-009,-1.7007423E-008, 0.0000000E+000, 0.0000000E+000
 2.1803905E+002, 0.0000000E+000, 0.0000000E+000,-1.4972678E-008,-2.1421792E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.2605933E-009,-1.7114858E-008, 0.0000000E+000, 0.0000000E+000
 2.1867149E+002, 0.0000000E+000, 0.0000000E+000,-1.5107616E-008,-2.1457172E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.1763818E-009,-1.7253334E-008, 0.0000000E+000, 0.0000000E+000
 2.1930396E+002, 0.0000000E+000, 0.0000000E+000,-1.5249562E-008,-2.1492676E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.0356612E-009,-1.7398830E-008, 0.0000000E+000, 0.0000000E+000
 2.2001547E+002, 0.0000000E+000, 0.0000000E+000,-1.5381118E-008,-2.1530333E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.9429928E-009,-1.7534151E-008, 0.0000000E+000, 0.0000000E+000
 2.2064792E+002, 0.0000000E+000, 0.0000000E+000,-1.5482441E-008,-2.1569470E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.8933760E-009,-1.7639388E-008, 0.0000000E+000, 0.0000000E+000
 2.2128038E+002, 0.0000000E+000, 0.0000000E+000,-1.5548862E-008,-2.1606893E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.8785585E-009,-1.7709552E-008, 0.0000000E+000, 0.0000000E+000
 2.2191284E+002, 0.0000000E+000, 0.0000000E+000,-1.5595103E-008,-2.1645512E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.8036425E-009,-1.7759654E-008, 0.0000000E+000, 0.0000000E+000
 2.2254529E+002, 0.0000000E+000, 0.0000000E+000,-1.5628452E-008,-2.1686231E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.8821478E-009,-1.7797075E-008, 0.0000000E+000, 0.0000000E+000
 2.2317775E+002, 0.0000000E+000, 0.0000000E+000,-1.5653798E-008,-2.1729203E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.8517765E-009,-1.7826718E-008, 0.0000000E+000, 0.0000000E+000
